Zone,SFD,SFA,MF234,MF5plus,MH,DevCapacity,DevLandUse
3080,1,1,1,1,1,312,7.070966619
3081,1,1,1,1,1,152,7.505587319
3082,1,1,1,1,1,0,5.417094209
3083,1,1,1,1,1,270.57217,16.89773923
3084,1,1,1,1,1,57.858257,13.32970507
3085,1,1,1,1,1,276.7176,8.628771214
3086,1,1,1,1,1,95,6.894171461
3087,1,1,1,1,1,79,7.078195293
3088,1,1,1,1,1,101,7.252702032
3089,1,1,1,1,1,105.287125,9.608696614
3090,1,1,1,1,1,281.43408,12.65120596
3091,1,1,1,1,1,87.43043,10.66496704
3092,1,1,1,1,1,17,9.123016069
3093,1,1,1,1,1,271.29803,31.18868369
3094,1,1,1,1,1,232.00676,24.64775916
3095,1,1,1,1,1,21,11.15652696
3096,1,1,1,1,1,211,14.90849772
3097,1,1,1,1,1,267.57477,6.775436451
3098,1,1,1,1,1,101.14746,14.92030558
3099,1,1,1,1,1,13,24.45113854
3100,1,1,1,1,1,81.1433,9.075046474
3101,1,1,1,1,1,913.1797,6.404046251
3102,1,1,1,1,1,504.55685,7.218144197
3103,1,1,1,1,1,285.2493,8.661286335
3104,1,1,1,1,1,33,19.03694237
3105,1,1,1,1,1,156,10.40816791
3106,1,1,1,1,1,78,8.008931884
3107,1,1,1,1,1,71,26.34146488
3108,1,1,1,1,1,57,7.318570209
3109,1,1,1,1,1,69,12.64822115
3110,1,1,1,1,1,8,10.33395194
3111,1,1,1,1,1,84,7.880837745
3112,1,1,1,1,1,37,23.38807599
3113,1,1,1,1,1,50.571648,5.321036692
3114,1,1,1,1,1,93.79494,2.041021704
3115,1,1,1,1,1,81,2.242896181
3116,1,1,1,1,1,200.74255,2.017954571
3117,1,1,1,1,1,297,7.52645169
3118,1,1,1,1,1,0,19.07970739
3119,1,1,1,1,1,942.9389,10.46147669
3120,1,1,1,1,1,902.3301,7.199761679
3121,1,1,1,1,1,531.1333,10.56859112
3122,1,1,1,1,1,937.7798,6.466595301
3123,1,1,1,1,1,519.3411,9.553738907
3124,1,1,1,1,1,667.4345,17.4591875
3125,1,1,1,1,1,405.20108,20.98375677
3126,1,1,1,1,1,375.47083,8.51959975
3127,1,1,1,1,1,674.06384,11.5640873
3128,1,1,1,1,1,640.42084,7.937871735
3129,1,1,1,1,1,373.57794,7.076626713
3130,1,1,1,1,1,583.2759,6.913096781
3131,1,1,1,1,1,454.31116,8.287431861
3132,1,1,1,1,1,668.98096,7.536952957
3133,1,1,1,1,1,340.12677,9.922084075
3134,1,1,1,1,1,520.7976,9.07465806
3135,1,1,1,1,1,187.62796,56.81851679
3136,1,1,1,1,1,251.74359,7.64474278
3137,1,1,1,1,1,628.2188,6.446285376
3138,1,1,1,1,1,290.27924,95.31428528
3139,1,1,1,1,1,258.9527,403.0339449
3140,1,1,1,1,1,576.66547,35.72097336
3141,1,1,1,1,1,429.84174,110.5322036
3142,1,1,1,1,1,530.5732,302.2380883
3143,1,1,1,1,1,949.4595,455.4049966
3144,1,1,1,1,1,183.73534,1542.258058
3145,1,1,1,1,1,720.9871,102.4367664
3146,1,1,1,1,1,756.7403,97.62043369
3147,1,1,1,1,1,405.14914,5976.127841
3148,1,1,1,1,1,519.7452,59.61365431
3149,1,1,1,1,1,889.2823,1149.818856
3150,1,1,1,1,1,198.75682,122.0343969
3151,1,1,1,1,1,433.89886,83.48334432
3152,1,1,1,1,1,175.01456,92.8984228
3153,1,1,1,1,1,250.97414,46.21469324
3154,1,1,1,1,1,224.77182,846.6831665
3155,1,1,1,1,1,713.0319,455.2423765
3156,1,1,1,1,1,264.7334,9.606005826
3157,1,1,1,1,1,540.48486,75.39781593
3158,1,1,1,1,1,561.0362,3622.99461
3159,1,1,1,1,1,234.048,568.3672658
3160,1,1,1,1,1,357.66846,222.7799549
3161,1,1,1,1,1,196.06816,2585.579903
3162,1,1,1,1,1,544.25,428.3602042
3163,1,1,1,1,1,298.56137,66.54968931
3164,1,1,1,1,1,233.60164,47.62495003
3165,1,1,1,1,1,161.95387,110.5911903
3166,1,1,1,1,1,388.45944,10.14145497
3167,1,1,1,1,1,210.14131,160.4060752
3168,1,1,1,1,1,524.1086,793.3419144
3169,1,1,1,1,1,372.26132,115.6038919
3170,1,1,1,1,1,265.69046,615.5954261
3171,1,1,1,1,1,418.18497,251.2270062
3172,1,1,1,1,1,141.30151,246.7063008
3173,1,1,1,1,1,662.05457,3988.869198
3174,1,1,1,1,1,187.82864,392.7115477
3175,1,1,1,1,1,194.61417,4189.598784
3176,1,1,1,1,1,190.15594,3034.441374
3177,1,1,1,1,1,494.8937,301.9000178
3178,1,1,1,1,1,532.74817,100.3747976
3179,1,1,1,1,1,783.5309,10.55875985
3180,1,1,1,1,1,1159.1252,7.311233196
3181,1,1,1,1,1,341.04147,6.745717903
3182,1,1,1,1,1,210.5668,139.2292097
3183,1,1,1,1,1,331.33444,168.1662703
3184,1,1,1,1,1,133.6288,9.811697277
3185,1,1,1,1,1,254.60925,229.0428189
3186,1,1,1,1,1,192.73047,171.3292726
3187,1,1,1,1,1,314.14172,363.9610201
3188,1,1,1,1,1,246.62248,210.2516308
3190,1,1,1,1,1,287.1121,1197.358888
3191,1,1,1,1,1,239.40315,815.5413148
3192,1,1,1,1,1,212.63226,252.1276492
3193,1,1,1,1,1,138.77435,869.3534338
3194,1,1,1,1,1,103.47978,956.4129119
3195,1,1,1,1,1,152.70256,3651.277275
3196,1,1,1,1,1,349.4976,73.56666377
3197,1,1,1,1,1,401.45502,1103.134783
3198,1,1,1,1,1,371.3578,2323.623037
3199,1,1,1,1,1,293.8144,809.1978301
3200,1,1,1,1,1,278.428,296.8331123
3201,1,1,1,1,1,137.84671,2320.982844
3202,1,1,1,1,1,4,13.635856
3203,1,1,1,1,1,775.6716,26.7471065
3204,1,1,1,1,1,496.00677,0.33908682
3205,1,1,1,1,1,512.69385,3.701180141
3206,1,1,1,1,1,96,4.13607211
3207,1,1,1,1,1,81.52733,2.250382488
3208,1,1,1,1,1,543.3558,19.55169769
3209,1,1,1,1,1,66.232574,48.78689792
3210,1,1,1,1,1,283.44766,9.936795251
3211,1,1,1,1,1,1753.8977,7.839243029
3212,1,1,1,1,1,400.04004,5.913267204
3213,1,1,1,1,1,280.8446,4.323741833
3214,1,1,1,1,1,1222.3912,1.306956691
3215,1,1,1,1,1,41.541523,3.493319099
3216,1,1,1,1,1,85.207954,3.235938521
3217,1,1,1,1,1,30.638754,0.055276446
3218,1,1,1,1,1,990.6581,1.425528769
3219,1,1,1,1,1,1156.6443,0.92395932
3220,1,1,1,1,1,11,0.944832288
3221,1,1,1,1,1,297.10867,3.66864031
3222,1,1,1,1,1,237.52596,1.913143951
3223,1,1,1,1,1,446.57925,7.144485797
3224,1,1,1,1,1,76,15.01464719
3225,1,1,1,1,1,474.16425,15.51864508
3226,1,1,1,1,1,230.05775,2.558442865
3227,1,1,1,1,1,1405.5,4.767866482
3228,1,1,1,1,1,597.96747,13.67078208
3229,1,1,1,1,1,460.9,6.431549102
3230,1,1,1,1,1,580.5516,2.918487189
3231,1,1,1,1,1,795.9134,1.966893789
3232,1,1,1,1,1,194.34636,3.522890398
3233,1,1,1,1,1,231.08235,1.476322583
3234,1,1,1,1,1,69.47197,8.770843917
3235,1,1,1,1,1,216.23494,8.198957655
3236,1,1,1,1,1,280.7758,2.401494303
3237,1,1,1,1,1,0,2.745629112
3238,1,1,1,1,1,0,2.283673905
3239,1,1,1,1,1,472.00372,1.494807117
3240,1,1,1,1,1,377.65482,17.87632963
3241,1,1,1,1,1,338.04504,1.908045879
3242,1,1,1,1,1,221.62119,1.928841105
3243,1,1,1,1,1,354.79547,1.294067741
3244,1,1,1,1,1,194.63426,1.379103396
3245,1,1,1,1,1,270.10712,3.311711467
3246,1,1,1,1,1,311.07773,3.462347326
3247,1,1,1,1,1,744.0633,2.68526057
3248,1,1,1,1,1,771.9944,1.978069106
3249,1,1,1,1,1,100.91185,8.8752325
3250,1,1,1,1,1,347.2266,2.911402817
3251,1,1,1,1,1,231.73676,2.220734355
3252,1,1,1,1,1,419.77243,3.044694906
3253,1,1,1,1,1,147.89032,2.79615204
3254,1,1,1,1,1,62.12672,2.494490363
3255,1,1,1,1,1,314.48166,2.322306456
3256,1,1,1,1,1,226.92766,3.17546456
3257,1,1,1,1,1,92.912254,2.981667387
3258,1,1,1,1,1,355.56778,8.93305034
3259,1,1,1,1,1,530.5377,3.463948285
3260,1,1,1,1,1,149.20795,2.075547347
3261,1,1,1,1,1,771.4637,4.346010036
3262,1,1,1,1,1,48.903015,3.263439987
3263,1,1,1,1,1,9,1.276555116
3264,1,1,1,1,1,634.52563,2.509170536
3265,1,1,1,1,1,1297.7391,3.036244136
3266,1,1,1,1,1,376.45795,2.496257886
3267,1,1,1,1,1,323.83304,4.296746537
3268,1,1,1,1,1,231.37163,1.855440781
3269,1,1,1,1,1,123.37341,4.3885359
3270,1,1,1,1,1,62.297318,2.87745971
3271,1,1,1,1,1,37.361496,3.577938418
3272,1,1,1,1,1,11,4.472309649
3273,1,1,1,1,1,0,3.217023987
3274,1,1,1,1,1,59,5.33892624
3275,1,1,1,1,1,50.0203,16.48503598
3276,1,1,1,1,1,45.062546,3.211930913
3277,1,1,1,1,1,159.7636,1.764339439
3278,1,1,1,1,1,28.722988,0.627105146
3279,1,1,1,1,1,35.297318,0.51140406
3280,1,1,1,1,1,16.04224,2.536456341
3281,1,1,1,1,1,23,0.815455631
3282,1,1,1,1,1,147.16733,1.615673875
3283,1,1,1,1,1,610.17126,3.02623862
3284,1,1,1,1,1,337.01215,3.104491928
3285,1,1,1,1,1,85.0406,2.725286663
3286,1,1,1,1,1,1,3.769320923
3287,1,1,1,1,1,136.31598,3.499060115
3288,1,1,1,1,1,14.255075,4.39676557
3289,1,1,1,1,1,36.978065,2.084748581
3290,1,1,1,1,1,2,3.935557397
3291,1,1,1,1,1,3,2.090237055
3292,1,1,1,1,1,311.3517,3.038995721
3293,1,1,1,1,1,140.78226,3.281509797
3294,1,1,1,1,1,149.33792,2.731043104
3295,1,1,1,1,1,720.0868,4.671562263
3296,1,1,1,1,1,223.86838,2.578447403
3297,1,1,1,1,1,99.444336,2.249391413
3298,1,1,1,1,1,538.7303,1.667982277
3299,1,1,1,1,1,2376.6787,1.900508806
3300,1,1,1,1,1,565.54095,5.98129981
3301,1,1,1,1,1,264.3769,7.266843638
3302,1,1,1,1,1,0,2.327352166
3303,1,1,1,1,1,179.59135,1.738410116
3304,1,1,1,1,1,1490.5221,2.338207603
3305,1,1,1,1,1,272.97156,1.665901919
3306,1,1,1,1,1,824.93,1.717727902
3307,1,1,1,1,1,97,1.551119755
3308,1,1,1,1,1,544.688,2.485293477
3309,1,1,1,1,1,1956.097,2.356182082
3310,1,1,1,1,1,349.48004,16.42088307
3311,1,1,1,1,1,229.75706,4.459768218
3312,1,1,1,1,1,415.41425,3.964993632
3313,1,1,1,1,1,51.55239,0.818581317
3314,1,1,1,1,1,104,4.201524261
3315,1,1,1,1,1,53,6.389826231
3316,1,1,1,1,1,45.19023,2.653852774
3317,1,1,1,1,1,162.90009,2.991088705
3318,1,1,1,1,1,525.44934,2.216644581
3319,1,1,1,1,1,24,2.459717764
3320,1,1,1,1,1,119.0533,2.795916105
3321,1,1,1,1,1,486.5189,3.890710288
3322,1,1,1,1,1,98,2.662314086
3323,1,1,1,1,1,188.50555,3.49047906
3324,1,1,1,1,1,138.53813,2.099967475
3325,1,1,1,1,1,48,2.634507686
3326,1,1,1,1,1,37,3.165616408
3327,1,1,1,1,1,15,2.374721989
3328,1,1,1,1,1,842,4.117577841
3329,1,1,1,1,1,9,3.4942402
3330,1,1,1,1,1,10,2.588957884
3331,1,1,1,1,1,1238.2251,3.49553086
3332,1,1,1,1,1,24,2.775866503
3333,1,1,1,1,1,39,3.296813359
3334,1,1,1,1,1,85.08809,3.173751887
3335,1,1,1,1,1,10,2.102913642
3336,1,1,1,1,1,71,3.124490122
3337,1,1,1,1,1,56,0.796142324
3338,1,1,1,1,1,1993,2.055816216
3339,1,1,1,1,1,86,1.662249971
3340,1,1,1,1,1,67,2.261774282
3341,1,1,1,1,1,266,2.218659639
3342,1,1,1,1,1,1,1.607643559
3343,1,1,1,1,1,44,2.080779185
3344,1,1,1,1,1,62,1.234418044
3345,1,1,1,1,1,225.98697,3.263104607
3346,1,1,1,1,1,229.27177,1.710432764
3347,1,1,1,1,1,147.19029,2.219852194
3348,1,1,1,1,1,76.79349,1.843491265
3349,1,1,1,1,1,200.99567,0.83433003
3350,1,1,1,1,1,272.95782,2.777325028
3351,1,1,1,1,1,157.00446,2.481321046
3352,1,1,1,1,1,173.8185,3.088532843
3353,1,1,1,1,1,91.70763,3.915075207
3354,1,1,1,1,1,1354.5175,2.205802746
3355,1,1,1,1,1,247.81644,2.470929567
3356,1,1,1,1,1,97.67284,8.115048062
3357,1,1,1,1,1,1938.1548,3.222585369
3358,1,1,1,1,1,74,3.946458619
3359,1,1,1,1,1,26,2.765152916
3360,1,1,1,1,1,478.56775,2.588625025
3361,1,1,1,1,1,841.75946,2.46026566
3362,1,1,1,1,1,59,2.245256067
3363,1,1,1,1,1,123.17617,1.652987784
3364,1,1,1,1,1,895.4308,2.15191343
3365,1,1,1,1,1,22,1.855351729
3366,1,1,1,1,1,37,3.094886766
3367,1,1,1,1,1,93.31311,1.538330095
3368,1,1,1,1,1,85,3.795828368
3369,1,1,1,1,1,608,8.374024947
3370,1,1,1,1,1,42.294598,8.281300926
3371,1,1,1,1,1,25,9.86623676
3372,1,1,1,1,1,50.656555,2.824834213
3373,1,1,1,1,1,19,2.469831865
3374,1,1,1,1,1,15,5.055954705
3375,1,1,1,1,1,33,2.825569757
3376,1,1,1,1,1,118,17.81015405
3377,1,1,1,1,1,456.84607,18.0549159
3378,1,1,1,1,1,13,9.641841309
3379,1,1,1,1,1,63.98372,1.537463523
3380,1,1,1,1,1,11,1.898457175
3381,1,1,1,1,1,19,2.704440773
3382,1,1,1,1,1,11,4.000977443
3383,1,1,1,1,1,98.38046,1.718469694
3384,1,1,1,1,1,88,2.856495034
3385,1,1,1,1,1,87.98372,2.993726824
3386,1,1,1,1,1,184,2.206927696
3387,1,1,1,1,1,93,2.345398322
3388,1,1,1,1,1,102.605484,2.407433001
3389,1,1,1,1,1,180.95116,3.072025431
3390,1,1,1,1,1,1425.8075,3.083868685
3391,1,1,1,1,1,116.538124,2.030482803
3392,1,1,1,1,1,100.91637,3.19424006
3393,1,1,1,1,1,259.097,2.454746556
3394,1,1,1,1,1,1868.57,3.089229264
3395,1,1,1,1,1,490.9297,2.603100151
3396,1,1,1,1,1,181.812,2.482703891
3397,1,1,1,1,1,78,3.056198338
3398,1,1,1,1,1,350.9001,2.801927217
3399,1,1,1,1,1,62.43917,9.636835788
3400,1,1,1,1,1,56.03479,4.530297781
3401,1,1,1,1,1,22,2.744493885
3402,1,1,1,1,1,41,4.017184697
3403,1,1,1,1,1,52.364178,3.125888694
3404,1,1,1,1,1,18,7.063135502
3405,1,1,1,1,1,151.79349,23.38062413
3406,1,1,1,1,1,102.19023,33.05991753
3407,1,1,1,1,1,225.00223,13.7330909
3408,1,1,1,1,1,302.81433,12.10258339
3409,1,1,1,1,1,163.29462,14.55467531
3410,1,1,1,1,1,221.67296,10.46231814
3411,1,1,1,1,1,236.49573,7.14610344
3412,1,1,1,1,1,147.50444,7.928849185
3413,1,1,1,1,1,207.32939,3.717523521
3414,1,1,1,1,1,688.19904,45.53704191
3415,1,1,1,1,1,73.174706,2.562050717
3416,1,1,1,1,1,79.43484,2.858431933
3417,1,1,1,1,1,225.82196,3.71609978
3418,1,1,1,1,1,427.713,2.563052039
3419,1,1,1,1,1,453.4078,2.20915799
3420,1,1,1,1,1,417.79794,1.775892552
3421,1,1,1,1,1,313.9925,2.724996083
3422,1,1,1,1,1,489.70453,1.913528283
3423,1,1,1,1,1,1153.4191,3.453892541
3424,1,1,1,1,1,1113.5137,2.397207872
3425,1,1,1,1,1,572,3.251620981
3426,1,1,1,1,1,4098.7725,2.642716425
3427,1,1,1,1,1,266.98816,8.584643632
3428,1,1,1,1,1,221.05775,10.98859961
3429,1,1,1,1,1,1887.51,14.46665774
3430,1,1,1,1,1,503.00888,8.851121478
3431,1,1,1,1,1,642.50256,4.248485978
3432,1,1,1,1,1,173.60548,2.822950144
3433,1,1,1,1,1,688.3317,1.966236216
3434,1,1,1,1,1,494.84918,2.15574044
3435,1,1,1,1,1,585.3331,2.886298366
3436,1,1,1,1,1,522.2591,9.574256569
3437,1,1,1,1,1,1890.6538,2.02012605
3438,1,1,1,1,1,65.52614,1.293323369
3439,1,1,1,1,1,1651.1156,1.624581247
3440,1,1,1,1,1,5432.878,1.191227271
3441,1,1,1,1,1,424.4663,10.62534782
3442,1,1,1,1,1,284.1742,5.806000912
3443,1,1,1,1,1,555.00244,5.809355705
3444,1,1,1,1,1,99.28809,2.427834454
3445,1,1,1,1,1,158.29465,8.349160619
3446,1,1,1,1,1,581.41016,40.96246557
3447,1,1,1,1,1,544.0307,12.85753094
3448,1,1,1,1,1,558.3277,7.520947204
3449,1,1,1,1,1,512.3871,9.405820198
3450,1,1,1,1,1,30.845667,7.405127
3451,1,1,1,1,1,115.70012,10.40778356
3452,1,1,1,1,1,353.9708,13.72903521
3453,1,1,1,1,1,78.51314,20.32645851
3454,1,1,1,1,1,675.6839,10.73408623
3455,1,1,1,1,1,154.25552,9.644372852
3456,1,1,1,1,1,171.50229,14.83647269
3457,1,1,1,1,1,91.152275,12.56831699
3458,1,1,1,1,1,64.978325,10.61151595
3459,1,1,1,1,1,96.72835,13.37592983
3460,1,1,1,1,1,9739.849,2.724796558
3461,1,1,1,1,1,194.45018,2.040025615
3462,1,1,1,1,1,65.70873,5.587613098
3463,1,1,1,1,1,248.31313,5.01703778
3464,1,1,1,1,1,4542.147,27.6492028
3465,1,1,1,1,1,1205.2324,27.81255943
3466,1,1,1,1,1,251.42305,13.40371176
3467,1,1,1,1,1,381.7121,10.00758625
3468,1,1,1,1,1,264.08383,24.96756417
3469,1,1,1,1,1,213.86092,20.99728712
3470,1,1,1,1,1,805.596,4.076440924
3471,1,1,1,1,1,157.24791,3.506231017
3472,1,1,1,1,1,35,1.820102723
3473,1,1,1,1,1,328.4549,3.104375212
3474,1,1,1,1,1,29.311703,2.811490579
3475,1,1,1,1,1,22,2.444346214
3476,1,1,1,1,1,20.805214,2.740034827
3477,1,1,1,1,1,36,2.568049655
3478,1,1,1,1,1,30,3.143967798
3479,1,1,1,1,1,10,3.119420899
3480,1,1,1,1,1,43.610428,4.094659386
3481,1,1,1,1,1,34.467552,3.126963226
3482,1,1,1,1,1,824.88446,2.929417071
3483,1,1,1,1,1,58,2.568860206
3484,1,1,1,1,1,254.28609,3.669275531
3485,1,1,1,1,1,88,3.776085167
3486,1,1,1,1,1,86,1.723000161
3487,1,1,1,1,1,137,1.936394888
3488,1,1,1,1,1,39,1.677851099
3489,1,1,1,1,1,68,2.104161764
3490,1,1,1,1,1,48,10.72029642
3491,1,1,1,1,1,124.62351,1.993025951
3492,1,1,1,1,1,141,2.160015828
3493,1,1,1,1,1,8,3.222853842
3494,1,1,1,1,1,11,3.268591395
3495,1,1,1,1,1,395.31213,29.59930634
3496,1,1,1,1,1,111.753296,7.28727351
3497,1,1,1,1,1,25,11.38326133
3498,1,1,1,1,1,19,23.3220427
3499,1,1,1,1,1,30,14.16967367
3500,1,1,1,1,1,143,11.69393113
3501,1,1,1,1,1,249.28598,10.17422278
3502,1,1,1,1,1,170.53256,11.43658334
3503,1,1,1,1,1,259.84436,13.69119727
3504,1,1,1,1,1,96,15.61179485
3505,1,1,1,1,1,87,13.83173814
3506,1,1,1,1,1,141,9.351400505
3507,1,1,1,1,1,13,6.897409443
3508,1,1,1,1,1,428.8966,16.32560539
3509,1,1,1,1,1,40,11.60659184
3510,1,1,1,1,1,182,14.85232715
3511,1,1,1,1,1,295.7665,13.24146117
3512,1,1,1,1,1,84,17.39049281
3513,1,1,1,1,1,2165.0684,11.76966991
3514,1,1,1,1,1,348.9746,12.20140936
3515,1,1,1,1,1,49.93511,5.514346599
3516,1,1,1,1,1,242.93544,1.607208551
3517,1,1,1,1,1,1098.8716,3.722314343
3518,1,1,1,1,1,515.7538,3.810375456
3519,1,1,1,1,1,139,15.66667234
3520,1,1,1,1,1,311.80533,38.74407204
3521,1,1,1,1,1,470.2213,21.27729734
3522,1,1,1,1,1,1351.249,24.75826347
3523,1,1,1,1,1,125,3.225372412
3524,1,1,1,1,1,20,3.119083664
3525,1,1,1,1,1,275.79236,6.063771171
3526,1,1,1,1,1,45,3.379408836
3527,1,1,1,1,1,4,3.988675204
3528,1,1,1,1,1,86,4.704475933
3529,1,1,1,1,1,267.208,2.95290272
3530,1,1,1,1,1,27,2.023240956
3531,1,1,1,1,1,79.07799,1.877695654
3532,1,1,1,1,1,540.8578,2.879250562
3533,1,1,1,1,1,749.5592,1.88207741
3534,1,1,1,1,1,53.792236,3.844805265
3535,1,1,1,1,1,87.701385,1.818425052
3536,1,1,1,1,1,16,3.056859626
3537,1,1,1,1,1,143.68842,3.438313313
3538,1,1,1,1,1,153,2.998179284
3539,1,1,1,1,1,73.974045,1.911650378
3540,1,1,1,1,1,357.22107,2.277824892
3541,1,1,1,1,1,66,1.938745045
3542,1,1,1,1,1,57.09096,2.194721678
3543,1,1,1,1,1,176.77925,3.826542474
3544,1,1,1,1,1,1032.8174,1.706024143
3545,1,1,1,1,1,0,4.047540926
3546,1,1,1,1,1,6,5.390010857
3547,1,1,1,1,1,5,3.095623883
3548,1,1,1,1,1,0,2.49943154
3549,1,1,1,1,1,403.3379,1.868630903
3550,1,1,1,1,1,777.18695,2.708280609
3551,1,1,1,1,1,120.89617,18.69803477
3552,1,1,1,1,1,93.59745,13.67223409
3553,1,1,1,1,1,490.1819,8.078419133
3554,1,1,1,1,1,409.6759,2.606315426
3555,1,1,1,1,1,124.974045,3.125763952
3556,1,1,1,1,1,3424.7852,2.111422888
3557,1,1,1,1,1,1313.6904,2.439910559
3558,1,1,1,1,1,207.18214,1.548830327
3559,1,1,1,1,1,174.3248,2.778299037
3560,1,1,1,1,1,95.54553,1.415111101
3561,1,1,1,1,1,2744.0105,3.114229742
3562,1,1,1,1,1,13799.245,3.205622208
3563,1,1,1,1,1,130.18192,4.596323302
3564,1,1,1,1,1,568.98737,4.120893036
3565,1,1,1,1,1,1259.784,2.525038281
3566,1,1,1,1,1,106.53256,3.150251303
3567,1,1,1,1,1,411.46933,3.070190614
3568,1,1,1,1,1,685.89825,2.760939608
3569,1,1,1,1,1,815.45557,1.516560757
3570,1,1,1,1,1,103.103935,19.71750264
3571,1,1,1,1,1,302.3767,2.908007883
3572,1,1,1,1,1,716.7931,1.406567913
3573,1,1,1,1,1,311.11597,2.084881161
3574,1,1,1,1,1,316.94818,4.110602428
3575,1,1,1,1,1,956.4166,2.446974886
3576,1,1,1,1,1,2194.133,1.495119787
3577,1,1,1,1,1,472.40442,3.022366575
3578,1,1,1,1,1,375.97162,1.637348661
3579,1,1,1,1,1,58.740326,2.103960891
3580,1,1,1,1,1,610.5985,6.634130159
3581,1,1,1,1,1,200,1.737395134
3582,1,1,1,1,1,4321.696,1.060031617
3583,1,1,1,1,1,297.6757,13.88933721
3584,1,1,1,1,1,226.76642,1.95104496
3585,1,1,1,1,1,523.6238,5.704154002
3586,1,1,1,1,1,161.83118,4.298267746
3587,1,1,1,1,1,196.33777,7.740489386
3588,1,1,1,1,1,155.28575,4.158775594
3589,1,1,1,1,1,19,2.413759073
3590,1,1,1,1,1,176.76102,2.720769046
3591,1,1,1,1,1,94.85696,6.929672652
3592,1,1,1,1,1,112.10405,17.1626023
3593,1,1,1,1,1,93.402664,19.44460654
3594,1,1,1,1,1,1400.0525,2.402330971
3595,1,1,1,1,1,35.441597,2.386566429
3596,1,1,1,1,1,2037.4341,3.117458612
3597,1,1,1,1,1,131.88295,2.830444667
3598,1,1,1,1,1,703.76013,13.34713564
3599,1,1,1,1,1,198.20305,6.362354345
3600,1,1,1,1,1,405.4265,11.54758484
3601,1,1,1,1,1,393.48874,11.46054689
3602,1,1,1,1,1,102.27026,3.668391295
3603,1,1,1,1,1,236.09418,2.243619931
3604,1,1,1,1,1,192.38979,3.712570672
3605,1,1,1,1,1,136.72734,2.056148741
3606,1,1,1,1,1,446.29892,3.89036644
3607,1,1,1,1,1,1208.209,3.234344282
3608,1,1,1,1,1,878.6082,3.438690445
3609,1,1,1,1,1,259.98224,2.531442561
3610,1,1,1,1,1,796.028,2.572996448
3611,1,1,1,1,1,1660.9338,17.1592956
3612,1,1,1,1,1,923.1747,15.15190569
3613,1,1,1,1,1,529.9951,15.46501289
3614,1,1,1,1,1,2967.89,2.792715921
3615,1,1,1,1,1,775.5719,2.864036709
3616,1,1,1,1,1,244.3854,2.584730453
3617,1,1,1,1,1,501.8401,3.246786954
3618,1,1,1,1,1,472.50873,3.13956293
3619,1,1,1,1,1,495.58386,4.227818804
3620,1,1,1,1,1,283.4549,4.792686279
3621,1,1,1,1,1,420.89618,3.366506776
3622,1,1,1,1,1,2204.5793,2.768026655
3623,1,1,1,1,1,105.070656,3.085418593
3624,1,1,1,1,1,279.33054,5.217353622
3625,1,1,1,1,1,184.87921,4.862698752
3626,1,1,1,1,1,1327.5635,15.97772392
3627,1,1,1,1,1,2525.2566,19.03998611
3628,1,1,1,1,1,1559.1573,11.30258372
3629,1,1,1,1,1,1350.7975,10.40969411
3630,1,1,1,1,1,2607.355,9.897802099
3631,1,1,1,1,1,506.17023,12.07691232
3632,1,1,1,1,1,235.45192,9.242197196
3633,1,1,1,1,1,2003.5173,8.46221483
3634,1,1,1,1,1,502.68506,8.402729139
3635,1,1,1,1,1,1613.5813,9.691562156
3636,1,1,1,1,1,812.58105,10.09052256
3637,1,1,1,1,1,1392.7152,6.721393536
3638,1,1,1,1,1,897.59656,10.81786564
3639,1,1,1,1,1,394.18677,3.540214478
3640,1,1,1,1,1,127.92803,2.114922169
3641,1,1,1,1,1,298.378,3.223392
3642,1,1,1,1,1,612.5885,1.46394292
3643,1,1,1,1,1,697.42145,3.370853158
3644,1,1,1,1,1,298.25903,2.858588597
3645,1,1,1,1,1,162.0697,3.566937363
3646,1,1,1,1,1,459.6617,3.872748191
3647,1,1,1,1,1,259.61667,3.778394489
3648,1,1,1,1,1,863.01324,1.801508229
3649,1,1,1,1,1,489.64258,2.982295145
3650,1,1,1,1,1,1392.5712,3.595546421
3651,1,1,1,1,1,905.4273,3.051649603
3652,1,1,1,1,1,613.2076,2.344448562
3653,1,1,1,1,1,1448.1245,3.744130131
3654,1,1,1,1,1,1310.5477,2.699325204
3655,1,1,1,1,1,1734.3572,3.585626573
3656,1,1,1,1,1,1722.599,3.655337788
3657,1,1,1,1,1,581.47516,1.992050087
3658,1,1,1,1,1,1351.8234,1.970668601
3659,1,1,1,1,1,815.24097,21.65477145
3660,1,1,1,1,1,2126.4917,3.089537977
3661,1,1,1,1,1,2402.0027,2.028774795
3662,1,1,1,1,1,3394.8599,1.689381344
3663,1,1,1,1,1,725.3448,1.385120884
3664,1,1,1,1,1,1009.6595,15.94437044
3665,1,1,1,1,1,7063.2104,3.224423264
3666,1,1,1,1,1,1305.9858,7.020886302
3667,1,1,1,1,1,339.14594,8.170133475
3668,1,1,1,1,1,2894.9788,5.380516931
3669,1,1,1,1,1,259.76248,19.79778941
3670,1,1,1,1,1,3712.795,19.29297529
3671,1,1,1,1,1,630.9708,2.753649736
3672,1,1,1,1,1,286.83,2.67093804
3673,1,1,1,1,1,749.1591,1.527373254
3674,1,1,1,1,1,1469.1161,2.371645527
3675,1,1,1,1,1,475.5224,3.454385813
3676,1,1,1,1,1,1088.0212,0.898376979
