id,Region,distanceToTransit,BBSR_Type,Pop+Emp,Population,Employment,Area,AGS,Housing,Special,Mixed Use,Industrial,Sport+Rec,remainder,x,y
187,1,500,10,3762,2791,971,79952572.770285084843636,12065198,0.005687411,9.02003E-05,0.002133453,0.001659983,0.002544429,0.987884524,4579323.287,5856999.314
188,1,500,10,4289,2832,1456,165021620.132494091987610,12068117,0.002303607,0.000521296,0.00288093,0.000505032,0.001688503,0.992100632,4556194.522,5848995.644
189,1,500,10,4275,2720,1554,81673867.465682342648506,12065165,0.003947731,0.000134822,0.005806447,0.000336711,0.001255531,0.988518758,4565528.276,5846611.582
190,1,500,10,5395,3819,1576,47874193.530894264578819,12065251,0.021767553,0.001532022,0.007658978,0.017166081,0.010226519,0.941648846,4572316.78,5842769.576
191,1,500,10,1667,1105,562,12812299.030812410637736,12065251,0.047020907,0.000323885,0.004683099,0.038475031,0.028162016,0.881335062,4577400.797,5843973.671
192,1,500,10,5051,4334,716,33409691.532916639000177,12065251,0.054127889,0.001222159,0.008698796,0.007611406,0.022462119,0.905877631,4577325.939,5836874.612
193,1,500,10,618,377,240,9275013.162027541548014,12065251,0.023498317,0.001074891,0.004855091,0.0228626,0.014233378,0.933475723,4574548.914,5839926.378
194,1,500,10,4738,2214,2523,84003079.456944286823273,12063208,0,0,0,0,0.006341263,0.993658737,4558915.83,5838832.159
195,1,500,10,1643,1322,321,2560000.000000000000000,12065256,0.217529201,0.017946497,0.008978205,0.016186572,0.031234079,0.708125446,4583250,5850200
196,1,500,10,2026,1098,927,2560000.000000000000000,12065256,0.083412392,0.011348373,0.001895773,0.164380519,0.027643069,0.711319874,4584850,5850200
197,1,500,10,4090,3461,629,2560000.000000000000000,12065256,0.223948065,0.01048811,0.004476442,0.09826838,0.233231249,0.429587755,4583250,5848600
198,1,500,10,2496,2053,442,640000.000000000000000,12065256,0.399071074,0,0.003573153,0.330156048,0.048294422,0.218905303,4584450,5849000
199,1,500,10,1976,1291,684,640000.000000000000000,12065256,0.075100848,0.656499834,0,0.068801597,0.023846105,0.175751615,4585250,5849000
200,1,500,10,3234,2799,435,640000.000000000000000,12065256,0.512192697,0.056048546,0.046137114,0.126508431,0.004788205,0.254325007,4584450,5848200
201,1,500,10,1340,1061,279,640000.000000000000000,12065256,0.420647935,0.213873446,0.015828518,0.007473079,0.027826588,0.314350434,4585250,5848200
202,1,500,10,4338,3853,484,17705846.582515578716993,12065256,0.017180767,0.002243402,0.001246956,0.000975399,0.016344972,0.962008504,4579538.52,5848007.385
203,1,500,10,0,0,0,93999.734084939002059,12065198,0,0,0,0,0,1.000000000000000,4581212.391,5852239.7
204,1,500,10,5416,4000,1416,32915492.830126959830523,12065256,0.030178697,0.011841922,0.00089082,0.008215412,0.010973046,0.937900103,4585856.685,5851533.472
205,1,500,10,3009,1800,1208,10240000.000000000000000,12065256,0.074497701,0.001187707,0.011758297,0.014228974,0.022287734,0.876039587,4590450,5849400
206,1,500,10,5,5,0,141955.279526132333558,12065193,0,0,0,0,0,1.000000000000000,4585613.428,5854159.778
207,1,500,10,5493,1498,3995,34407060.630869038403034,12065256,0.00421049,4.37908E-05,0.000955626,0.001489563,0.007669003,0.985631527,4590464.886,5853758.972
208,1,500,10,5165,4337,828,140992245.119476646184921,12065193,0.002215487,7.73102E-06,0.002706799,0.00287007,0.002132903,0.99006701,4594277.874,5859462.268
209,1,500,10,3478,1143,2334,15145263.023506352677941,12065256,0.031603048,0,0.01693124,0.004958655,0.009555569,0.936951488,4593501.921,5848488.564
210,1,500,10,3888,3321,567,21117709.587779220193624,12060269,0.022932292,0.000220328,0.005744395,0.005610398,0.001172266,0.96432032,4597496.118,5850893.997
211,1,500,10,3710,3482,227,10240000.000000000000000,12060269,0.113698124,0.001293649,0.006178654,0.012066639,0.013038491,0.853724443,4600050,5849400
212,1,500,10,2083,1753,330,40208753.494728013873100,12060154,0.001190741,0,0.001180403,0.001119929,0.002121206,0.994387721,4606869.063,5857494.788
213,1,500,10,4220,3327,893,6277749.540464736521244,12065180,0.094676794,0.001935743,0.000483454,0.000870245,0.009925148,0.892108616,4580838.583,5843637.328
214,1,500,10,3056,806,2249,1851529.036981339799240,12065256,0.007025372,0,0.069256918,0.34670923,0,0.57700848,4581842.028,5845491.036
215,1,500,10,3134,1461,1672,3183504.459265331737697,12065256,0.075161257,0.002190318,0.001447963,0.029219577,0.037269813,0.854711072,4581895.096,5847084.22
216,1,500,10,4351,3903,448,640000.000000000000000,12065256,0.197595909,0.122837193,0.054057333,0.061381482,0.259767281,0.304360802,4583650,5847400
217,1,500,10,4522,2063,2459,8044417.999882533214986,12065256,0.036771788,0.003096958,0.000233796,0.025126556,0.002036835,0.932734067,4583230.244,5844501.289
218,1,500,10,2909,2618,290,640000.000000000000000,12065256,0.496767538,0.176251634,0.010570888,0.064334372,0.036896273,0.215179294,4583650,5846600
219,1,500,10,4987,3842,1145,2560000.000000000000000,12065256,0.234869659,0.068183082,0.009897856,0.137481932,0.091755314,0.457812156,4584850,5847000
220,1,500,10,5254,4284,970,4349174.772123082540929,12065332,0.003679636,0,0.001041869,0.000433779,0.000621981,0.994222735,4578948.042,5841186.806
221,1,500,10,4430,2916,1513,4946787.412631823681295,12065256,0.001298972,0.002349769,0.000408685,0.005926297,0.000142182,0.989874096,4580015.655,5846140.066
222,1,500,10,4955,4503,452,6326528.367898984812200,12065144,0.165595425,0.008771249,0.002648957,0.009834774,0.011684771,0.801464824,4586984.249,5843507.864
223,1,500,10,5312,5010,302,10185318.661064933985472,12065144,0,0,0,0,0,1.000000000000000,4589985.708,5839935.994
224,1,500,10,5026,4023,1002,31962938.213695365935564,12065225,0,0,0,0,0,1.000000000000000,4593422.226,5841787.406
225,1,500,10,4438,3841,597,21997873.098110813647509,12065256,0.032346597,0.000710066,0.001356335,0.003267867,0.008454713,0.953864422,4588749.496,5846090.669
226,1,500,10,2822,2550,272,2078601.592912200605497,12065332,0.004145746,0.001205426,0.003619234,0.000921173,0.032993003,0.957115419,4580076.155,5841636.904
227,1,500,10,2484,1572,911,640000.000000000000000,12065332,0.397050342,0.131156099,0.116980163,0.091288629,0.028359816,0.235164951,4579650,5840200
228,1,500,10,4399,2891,1507,3481220.921798460185528,12065332,0.02980855,0.002445367,0.008322498,0.018535667,0.014137917,0.92675,4580180.974,5839120.728
229,1,500,10,3683,2196,1487,12178896.654992081224918,12065144,0.037303021,0,0,0.001197419,0.013211301,0.948288258,4584679.384,5842360.052
230,1,500,10,4945,2890,2054,12997201.481662539765239,12065332,0,0,0,0.000865711,0,0.999134289,4582242.407,5839679.852
231,1,500,10,4541,3686,854,640000.000000000000000,12065136,0.293405751,0.115217457,0.030229369,0.092303242,0.163686393,0.305157787,4581250,5836200
232,1,500,10,1542,69,1472,640000.000000000000000,12065136,0,0.019710172,0.003247485,0.905497943,0.018672532,0.052871869,4582050,5836200
233,1,500,10,681,609,71,160000.000000000000000,12065136,0.712163464,0,0.017783324,0,0.059082474,0.210970738,4581050,5835600
234,1,500,10,966,827,138,160000.000000000000000,12065136,0.430079291,0,0.022181231,0.118230108,0.038281599,0.391227771,4581450,5835600
235,1,500,10,1376,1079,297,160000.000000000000000,12065136,0.66061944,0.026442813,0.072217954,0,0.041488062,0.199231732,4581050,5835200
236,1,500,10,2024,1893,130,160000.000000000000000,12065136,0.35902535,0.050809096,0.023143292,0.024334335,0.086761069,0.455926858,4581450,5835200
237,1,500,10,3289,1760,1528,640000.000000000000000,12065136,0.054780389,0.039710439,0.025684443,0.663563157,0.07143719,0.144824381,4582050,5835400
238,1,500,10,5372,4518,853,4784105.423029946163297,12065136,0.059717771,0.029796196,0.000792016,0.00259861,0.005787389,0.901308019,4580253.351,5835181.783
239,1,500,10,1131,937,193,640000.000000000000000,12065036,0.408670862,0.01250705,0.008191806,0.025411127,0.051816976,0.493402179,4586850,5841000
240,1,500,10,5493,5364,129,1664741.378561600344256,12065144,0.218823294,0.013426658,0.002144106,0.003211124,0.010483867,0.75191095,4585563.651,5838748.824
241,1,500,10,5095,3829,1266,3861147.375381832011044,12065036,0.01025159,0,0,0,0.00155562,0.98819279,4585697.671,5840494.17
242,1,500,10,4253,4236,17,680079.240160088404082,12065144,0.585945734,0,0,0.005806967,0.100519136,0.307728163,4586064.615,5839436.277
243,1,500,10,5415,4801,614,1923553.038276972947642,12065144,0.206213019,0.000580131,0.004270025,0.000279725,0.008091185,0.780565916,4587113.445,5838869.635
244,1,500,10,4758,4678,79,260852.310005394305335,1000000012,0.337082341,0.010411246,0.030345618,0.009727316,0.011125924,0.601307554,4587086.58,5835391.52
245,1,500,10,3794,3419,374,2559657.126639411319047,1000000012,0.045721602,0.016323615,0.007549244,0.003621173,0.070690175,0.856094192,4587642.973,5836210.109
246,1,500,10,2122,2073,49,208727.773579067841638,1000000012,0.670138018,0,0.010689614,0.014729582,0.049106193,0.255336593,4588325.314,5835177.67
247,1,500,10,4385,4385,0,50933.941683602133708,1000000012,0.860310958,0,0,0,0,0.139689042,4588579.027,5835295.169
248,1,500,10,4958,4888,70,193602.760696261189878,1000000012,0.491919828,0.131259336,0,0,0,0.376820836,4588295.571,5835585.985
249,1,500,10,5364,4760,603,3760299.303372174967080,12065144,0.101860773,0.007175569,0.00199191,0.029907912,0.003455843,0.855607993,4588127.392,5838385.795
250,1,500,10,5416,4990,425,7627332.350411854684353,12065225,0.000614602,0,0,0,0.000472703,0.998912695,4590140.163,5836222.791
251,1,500,10,384,384,0,143562.614621854503639,12065096,0.753437842,0.005099135,0,0,0.001597498,0.239865525,4589081.365,5835136.13
252,1,500,10,4671,2680,1991,13047101.149688281118870,12065036,0.045549634,0.002899528,0.001369681,0.000971737,0.007478111,0.94173131,4589255.246,5842246.043
253,1,500,10,4001,3467,533,16147613.135201632976532,12060269,0.042525535,0.001215995,0.005507646,0.011067655,0.012833169,0.92685,4598063.493,5846425.441
254,1,500,10,4193,3779,413,9335952.861850505694747,12060269,0.138840858,0.008150739,0.005917671,0.029335282,0.011766749,0.805988701,4596959.79,5842974.215
255,1,500,10,1744,1103,641,6411619.293625161983073,12060020,0.011106462,0.022061536,0.006355624,0.015001457,0.006112543,0.939362378,4601384.823,5845515.458
256,1,500,10,2988,1986,1001,5183347.002052598632872,12065225,0.103582202,0.023906751,0.020065354,0.046147291,0.08042949,0.725868912,4593681.364,5837436.504
257,1,500,10,4064,3892,171,4322305.470224517397583,12065225,0.351484867,0.000824406,0.007075179,0.008164053,0.058985407,0.573466087,4593394.27,5835821.012
258,1,500,10,187,122,65,2534885.881243532523513,12060269,0.037256502,0,0.002556363,0.023720715,0.001495644,0.934970777,4598154.272,5836352.958
259,1,500,10,1840,1534,305,2560000.000000000000000,12060020,0.017472826,0,0.012794617,0.017903192,0.002622309,0.949207057,4604050,5840600
260,1,500,10,5379,3344,2034,34585611.065707132220268,12060020,2.2456E-05,0,5.53868E-06,0,0,0.999972005,4605479.81,5842638.076
261,1,500,10,5366,5059,307,2710150.068579027429223,12060020,0.584786305,0.012477428,0.009078502,0.014887755,0.023114448,0.355655561,4604074.061,5838950.371
262,1,500,10,5304,1156,4147,11291280.976906534284353,1000000003,0,0,0.003124657,0,0,0.996875343,4599341.219,5835860.287
263,1,500,10,3475,2865,609,201965.461302387062460,1000000003,0,0,0.381475922,0,0,0.618524078,4601315.302,5836376.087
264,1,500,10,2820,2597,223,40000.000000000000000,1000000003,0.056895636,0,0.701473465,0,0,0.241630899,4600950,5836300
265,1,500,10,2577,2532,45,160000.000000000000000,1000000003,0.081780179,0,0.035443523,0,0.006824534,0.875951764,4601050,5836000
266,1,500,10,4290,4290,0,160000.000000000000000,1000000003,0.10194567,0,0,0,0.022745461,0.875308869,4601450,5836000
267,1,500,10,5050,4360,690,1356619.279145684326068,1000000003,0.313317006,0.028156765,0.027792492,0.004338571,0.039024365,0.587370801,4601680.761,5835429.246
268,1,500,10,4888,3645,1243,33610259.624396376311779,12060269,3.75651E-05,0,0,0,0,0.999962435,4598086.772,5839773.408
269,1,500,10,3166,2814,352,6407903.130589263513684,12060181,0.002069417,0,0,0,0.00947619,0.988454393,4601728.061,5837772.204
270,1,500,10,4927,4927,0,71999.355471823670086,1000000003,0.158554649,0,0,0,0.032991701,0.80845365,4601757.938,5836171.266
271,1,500,10,5339,5329,9,118921.701395357260481,1000000003,0.75266139,0,0.005216496,0.005515419,0.039802972,0.196803723,4601881.974,5835964.681
272,1,500,10,5463,5463,0,187826.159216433123220,1000000003,0.124307947,0,0,0,0.004696682,0.870995371,4602677.612,5835722.802
273,1,500,10,2868,2110,758,448370.634731421829201,1000000003,0.057298926,0,0,0,0.006038159,0.936662915,4602856.183,5835345.395
274,1,500,10,4443,3899,543,3203803.206052144989371,12060181,0.020984374,0.000462498,0.000224319,0,0.001421958,0.976906851,4603818.102,5835868.148
275,1,500,10,552,546,6,2254699.438514942768961,12060020,0,0,0,0,0,1.000000000000000,4602497.745,5839078.482
276,1,500,10,865,770,95,44935861.034296229481697,12060068,0.005208073,4.38422E-05,0.003100785,0.000439794,0.001158635,0.99004887,4619453.457,5879164.799
277,1,500,10,5008,4318,690,122570121.000592172145844,12060100,0.002122543,0.000111704,0.000388114,0.000230927,0.000221736,0.996924977,4615670.297,5871808.494
278,1,500,10,1102,968,134,63110931.864317387342453,12073569,0.003219475,0.000198138,0.002074684,0.000478964,0.003510094,0.990518646,4615361.659,5882536.803
279,1,500,10,2844,2261,583,15545363.500842122361064,12060036,0.042144153,0.001981296,0.004401814,0.039149953,0.00855271,0.903770074,4622045.033,5862616.29
280,1,500,10,5188,4119,1069,159750616.585285067558289,12060198,0.000699297,0.000202222,0.00034062,0.001093506,0.000254373,0.997409982,4608495.16,5866631.11
281,1,500,10,276,51,225,19207866.129685606807470,12060012,0.013554648,0.000250536,0.008587221,0.004824971,0.006192083,0.966590542,4622496.899,5871141.693
282,1,500,10,737,616,121,24062808.637929961085320,12060296,0.005532085,0.000168619,0.011412386,0.004368469,0.000316345,0.978202096,4627253.198,5871337.109
283,1,500,10,534,441,93,46458807.822668276727200,12073157,0,0,0,0,0,1.000000000000000,4622679.543,5890783.53
284,1,500,10,1763,1325,438,64099836.781577289104462,12073396,0.003092512,0.000230508,0.002301051,0.005892488,0.003758703,0.984724738,4610849.609,5886826.572
285,1,500,10,5167,3408,1759,201005972.650638431310654,12073008,0.003574213,0.000152043,0.002514682,0.001143641,0.004168832,0.988446589,4629494.823,5883673.86
286,1,500,10,2933,2557,375,10240000.000000000000000,12073008,0.035385182,0.008524112,0.004058259,0.022702578,0.022010403,0.907319465,4632050,5878200
287,1,500,10,4683,4308,375,2560000.000000000000000,12073008,0.054007498,0.014365692,0.025685939,0.103749189,0.028526661,0.773665021,4634450,5879000
288,1,500,10,700,657,43,2560000.000000000000000,12073008,0.041117436,0.002784484,0.006624323,0.008496946,0.066550942,0.874425869,4636050,5879000
289,1,500,10,795,344,450,2560000.000000000000000,12073008,0.146622148,0.037854545,0.028890397,0.105672757,0.046237712,0.634722441,4634450,5877400
290,1,500,10,286,97,188,2560000.000000000000000,12073008,0.053434692,0.008179014,0.025574002,0.043580146,0.014745488,0.854486658,4636050,5877400
291,1,500,10,931,450,480,10240000.000000000000000,12073008,0.028766378,0.001345385,0.029546837,0.023345555,0.009436544,0.9075593,4632050,5875000
292,1,500,10,1973,932,1040,12886480.723770175129175,12073440,0.021432762,0.00446133,0.01338317,0.126007376,0.016848059,0.817867303,4640391.785,5882927.807
293,1,500,10,2926,1920,1006,2560000.000000000000000,12073532,0.001062581,0.003119836,0.01030342,0.591239765,0.009928382,0.384346017,4650450,5885400
294,1,500,10,4315,3420,894,2560000.000000000000000,12073532,0.01090508,0.013487076,0.041171909,0.286057003,0.079548224,0.568830707,4652050,5885400
295,1,500,10,1868,1498,369,640000.000000000000000,12073532,0.091506389,0.037490013,0.064249074,0.429794142,0.089510657,0.287449726,4651650,5884200
296,1,500,10,2576,2285,291,640000.000000000000000,12073532,0.028275415,0.003500276,0.061859281,0.385415011,0.098841437,0.422108581,4652450,5884200
297,1,500,10,5017,2896,2121,14558895.129632685333490,12073532,0.007467941,0.00266633,0.00267861,0.011819011,0.00878487,0.966583239,4648543.13,5884520.137
298,1,500,10,5079,3321,1757,20968011.890995748341084,12073532,0.010107079,0.001777961,8.22521E-05,0.003339858,0.008388087,0.976304763,4653842.775,5882321.433
299,1,500,10,4956,4706,249,2560000.000000000000000,12073532,0.014607917,0.008508483,0.005930089,0.092923542,0.095514958,0.782515011,4653650,5885400
300,1,500,10,4890,4641,249,640000.000000000000000,12073532,0.237935932,0.012111183,0.092167531,0.050199921,0.077453408,0.530132025,4653250,5884200
301,1,500,10,2874,2547,327,640000.000000000000000,12073532,0.260468182,0.078426865,0.070023502,0.105781581,0.158315603,0.326984267,4654050,5884200
302,1,500,10,3274,3040,233,640000.000000000000000,12073532,0.239906984,0.072909454,0.024316946,0.150318904,0.265223447,0.247324265,4653250,5883400
303,1,500,10,3206,3205,0,747781.617248956812546,12073532,0.010824224,0,5.19086E-05,0.001765189,0.000143856,0.987214823,4650027.525,5880271.8
304,1,500,10,495,204,291,11912679.091314662247896,12073032,0.018727774,0,0.009218332,0.01046123,0.00533913,0.956253534,4648459.64,5882222.012
305,1,500,10,1014,929,85,46701338.036476641893387,12073505,0.004595046,0.00041846,0.00342373,0.002817529,0.003005624,0.985739611,4644277.498,5878322.123
306,1,500,10,4096,3238,858,27269859.785188253968954,12073532,0.010476333,0.002135892,0.006527227,0.004882946,0.003276529,0.972701073,4649600.366,5878287.452
307,1,500,10,456,370,86,10994691.805521499365568,12060128,0.010387199,0.000113283,0.004484271,0.003167578,0.008265783,0.973581886,4633039.629,5860438.745
308,1,500,10,3548,3355,192,23346160.596228130161762,12064044,0.001435964,0.00129721,0.000644209,0.003374663,0.000517759,0.992730195,4642251.845,5862995.941
